Track Name,Tempo Mean,Chroma Mean,Chroma Std,RMS Mean,RMS Std,Mel Spectrogram Mean,Mel Spectrogram Std,Zero Crossing Rate Mean,Zero Crossing Rate Std,Spectral Centroid Mean,Spectral Centroid Std,Spectral Bandwidth Mean,Spectral Bandwidth Std,Spectral Contrast Mean,Spectral Contrast Std,Spectral Flatness Mean,Spectral Flatness Std,Spectral Rolloff Mean,Spectral Rolloff Std,Genre
Yalan Dünya-Neşet Ertaş,107.666015625,0.40437287,0.27228397,0.116736054,0.024619702,2.031403,6.546003,0.1909626007080078,0.0285724736404642,2687.649026039083,336.0147811189458,1905.2927947616931,193.88488470705246,23.406144992386807,13.270727424417455,0.018376265,0.012937144,4610.124206542969,561.9471306450805,Türkü
Gönül Dağı-Neşet Ertaş,129.19921875,0.26403472,0.29561695,0.12561502,0.055451293,4.335365,37.185955,0.08002700805664062,0.03314181437474486,2219.6271180547537,615.9797420421284,2592.9505036915134,427.52048067924596,23.757320193044677,10.868700993900893,0.012685547,0.017236622,5165.378036499023,1669.1922149312982,Türkü
Neredesin Sen-Neşet Ertaş,161.4990234375,0.25439718,0.3010597,0.17052932,0.06924549,7.84381,62.58235,0.07791061401367187,0.020478505796626603,2026.7260015627667,462.66704217009766,2417.1433657806433,361.5221453546417,25.08931846294252,11.690607482537226,0.0050211847,0.0057472996,4599.4921875,1403.9852270741249,Türkü
Yolcu-Neşet Ertaş,172.265625,0.29466274,0.29923978,0.19412331,0.06177456,9.121536,47.420067,0.08563385009765626,0.03671720224400529,1949.0812670806583,557.2598680894401,2311.740530148334,436.8670694451162,24.07069408308758,11.071061461756571,0.007428276,0.009029854,4049.487075805664,1528.2437661422389,Türkü
Sen Benimsin Ben Senin-Neşet Ertaş,83.35433467741936,0.3647269,0.2874178,0.25651985,0.062076245,15.504461,64.41887,0.09559707641601563,0.015544023622972348,1794.771605692392,231.83254162905925,1925.3023660210542,183.76153454836697,23.824129697998426,10.815584223907585,0.004736124,0.0029161728,3898.7714767456055,438.90911012341815,Türkü
Kaşların Karasına-Neşet Ertaş,92.28515625,0.3949568,0.2782658,0.16253866,0.03700406,5.570614,23.010563,0.15948562622070311,0.04763294708831977,3030.4253133532693,551.2109912404163,2882.052909552043,245.60014241173621,22.04109537797853,12.057036835576481,0.049717534,0.034349564,6594.484577178955,1089.022503579378,Türkü
Yazımı Kışa Çevirdin-Neşet Ertaş,89.10290948275862,0.375899,0.28059512,0.10757134,0.034890722,1.6844475,6.0462866,0.1968700408935547,0.036820322096558396,2623.4708616695993,435.62667401345897,1739.384315946923,213.79109241767006,24.974673692241595,13.577145535252418,0.010712582,0.0119577125,4369.953289031982,649.7124084091367,Türkü
Yar imiş Meğer-Neşet Ertaş,117.45383522727273,0.38636786,0.2922135,0.22037247,0.046232145,11.586077,56.756916,0.08286895751953124,0.03653621880245359,2066.520237508515,518.5716535810506,2499.3843940210913,375.58575840300915,22.586965597641747,11.094066440270874,0.012848958,0.011016278,4711.271381378174,1504.1799812168458,Türkü
Kendim Ettim Kendim Buldum-Neşet Ertaş,123.046875,0.23197278,0.29357347,0.14187689,0.091666766,6.6225863,60.416264,0.060076904296875,0.018714598176157525,1436.8126186473905,274.7986156223002,1807.7380985816585,254.0251545326837,25.400544506016132,10.442746921961094,0.0013369186,0.0012057398,3182.6158332824707,941.121086452871,Türkü
Zahide-Neşet Ertaş,135.99917763157896,0.24132721,0.2990066,0.15267105,0.053491384,5.8475776,40.60907,0.08202934265136719,0.03285061286158334,1906.841590387444,607.1753308923422,2087.6272501739904,482.82499469693005,26.668013887878455,11.534308175261726,0.0043973587,0.007123748,4134.963798522949,1586.3089253905966,Türkü
Ahirim Sensin-Neşet Ertaş,184.5703125,0.39254677,0.27567863,0.09317646,0.029382862,1.3497398,4.65978,0.1834857940673828,0.029784801138554973,2508.0828399501456,383.8433505073941,1724.6093687806401,203.7038352288658,24.4382655301594,14.20418870689466,0.009787385,0.008573404,4255.120754241943,615.2773617692321,Türkü
Gel Yanıma Gel-Neşet Ertaş,99.38401442307692,0.28999382,0.3035145,0.203932,0.07606914,10.6468315,89.17608,0.088714599609375,0.04737053451843406,2163.823579701611,609.590364277971,2352.924179268762,378.9549214979117,24.957885165528676,11.099586964948319,0.010267777,0.01503377,4706.905860900879,1300.359192318622,Türkü
Yanıyorum Yanıyorum-Neşet Ertaş,107.666015625,0.29568207,0.3011778,0.07754378,0.042782143,1.7027836,16.886187,0.08445510864257813,0.02204923360305854,1447.6689296357515,252.13951660759201,1220.0586591905164,126.66640718018242,26.276780721539442,13.666911268129862,0.00014441056,0.00020848705,2658.248691558838,441.4092855392132,Türkü
Sen Benimsin-Neşet Ertaş,83.35433467741936,0.32545984,0.29734725,0.097854845,0.038528994,2.4468179,15.777128,0.0849212646484375,0.024983977421107532,1587.0826977150325,393.6257575478566,1608.75639765298,314.3304517849261,24.93350903655306,13.01373345756809,0.0017420361,0.002868878,3218.9194679260254,899.910551578258,Türkü
Doyulur mu-Neşet Ertaş,135.99917763157896,0.45970026,0.26748204,0.16026309,0.028782154,5.6924753,21.944063,0.10083732604980469,0.023377754506399902,1982.448014784883,241.68280686047484,2217.292244513078,258.74093966715037,22.36305035881808,10.388765487560146,0.0079667745,0.0059118364,3808.1553840637207,553.8079999089364,Türkü
Dağlar Dağladı Beni-Neşet Ertaş,89.10290948275862,0.28265664,0.3069818,0.09089952,0.04864003,2.4333165,19.132687,0.056977462768554685,0.02486923810154661,1188.459882028248,416.1483764711875,1533.3408969955854,373.7494198368806,28.181651258176252,11.557609697379242,0.0006449302,0.0020227565,2047.0337677001953,1104.8435110927371,Türkü
Yanıyorum-Kardes Türküler,143.5546875,0.29143098,0.2883758,0.134355,0.034527518,4.136003,20.488705,0.10264358520507813,0.028016397774016454,2052.7090710058246,390.8943281915242,2163.224783093448,359.79284919274306,23.84178153493331,11.605355565837511,0.011590542,0.014115043,4138.176956176758,1114.2225855189783,Türkü
Allı Turnam-Neşet Ertaş,123.046875,0.23841134,0.30178422,0.21035118,0.12765527,13.745041,134.2647,0.08151359558105468,0.05674327947817838,2029.7606594058227,681.965167145833,2406.4123437609974,426.150920249497,27.69452942335011,11.414743508364687,0.0026293788,0.004051513,4156.101665496826,1663.1668500422059,Türkü
Haydar Haydar-Neşet Ertaş,143.5546875,0.33258408,0.288744,0.17651907,0.05737215,7.5884604,43.75146,0.09289283752441406,0.019009401431185385,1844.5891273832985,330.5235700477375,1967.5646090598202,271.5627099266353,24.3462993521732,9.817827845455778,0.0073690997,0.008587514,3720.1300048828125,856.134149881742,Türkü
Amanın Leyla-Neşet Ertaş,99.38401442307692,0.2542906,0.3127756,0.20201632,0.087222405,11.009726,77.90674,0.08375511169433594,0.09379811722211376,1892.6123403333004,1181.2942048758816,2073.5294380691967,551.945954501958,26.18304513994947,11.095984752134317,0.009763098,0.025547732,3690.2610969543457,2172.0065039887795,Türkü
Kaslarin Kara Kara-Neşet Ertaş,103.359375,0.24758022,0.30756798,0.19951709,0.09480583,11.19865,84.99842,0.06848182678222656,0.04001846830376627,1689.5049693597157,746.6884678104735,1945.045316630863,511.70537830033817,24.84438925036998,10.827650505211725,0.005859102,0.01132883,3485.1405143737793,1743.0714471951944,Türkü
Bağa Gel Bostana Gel-Neşet Ertaş,95.703125,0.38571778,0.27306148,0.1461368,0.02426983,4.7061176,16.58457,0.0867767333984375,0.020831285192226413,1453.3665600962142,166.96948833484268,1496.8589291891144,98.0563164330794,23.880597666201098,11.933440336999716,0.0009129403,0.00081467925,2812.8503608703613,236.8901684351473,Türkü
Kesikçayır-Neşet Ertaş,95.703125,0.3456253,0.28796107,0.16424589,0.038860105,5.9737973,26.857948,0.12181663513183594,0.041642850686917546,2693.6950179711203,565.7735937389468,2853.119442980241,274.77560480365395,23.197969087168286,12.26455900123407,0.022660825,0.021854606,6317.059535980225,1195.7559479985484,Türkü
Kar Yağar Kar Üstüne-Neşet Ertaş,92.28515625,0.27390397,0.29578176,0.17753458,0.08046073,8.346512,60.44289,0.1033111572265625,0.03484797836422521,2205.7301330900154,657.6524054335629,2341.0602505279426,457.9239854865111,25.169158638971066,11.796797825460706,0.009059189,0.013899418,4866.714191436768,1601.2697656998491,Türkü
Seher Vakti-Neşet Ertaş,161.4990234375,0.29583472,0.29818994,0.15136808,0.094185956,7.2811136,69.74798,0.061053466796875,0.018381232581637836,1442.415362053796,270.0436995173155,1774.515174405476,183.1493331759551,24.443098911687667,10.86036791821185,0.0021978174,0.0019826882,2840.0949096679688,536.9525627020789,Türkü
Hata Benim-Neşet Ertaş,215.33203125,0.34321022,0.28080866,0.08785983,0.052956946,1.446749,6.3005238,0.17346229553222656,0.05527776980729332,2438.709298072162,672.0266393124008,1782.158162698731,309.40413808858705,25.29863287057067,13.20145183198528,0.012228178,0.014594854,4196.190433502197,1066.3451858058854,Türkü
Acem Kızı-Neşet Ertaş,135.99917763157896,0.24316376,0.294264,0.08723562,0.063765064,2.2671745,29.240515,0.10493888854980468,0.059669820688056985,2296.2916191423747,942.2607782852058,2161.8456354782697,484.52438322994846,25.928685612450863,12.834759446039884,0.0060008527,0.010945242,4627.6704025268555,1903.8451832343555,Türkü
Sevda Olmasaydı-Neşet Ertaş,117.45383522727273,0.3354076,0.29803997,0.05197997,0.025132544,0.7702005,8.165004,0.06409568786621093,0.025917374025256634,1446.1062342640057,391.05788857614203,1613.224428521133,205.54596848603515,25.58237551763754,12.225965593268283,0.0007547725,0.00078644574,3065.7813835144043,846.0910103323396,Türkü
Dane Dane Benleri Var-Neşet Ertaş,151.99908088235293,0.2844573,0.30343023,0.16121194,0.074457966,7.186409,54.00163,0.07336883544921875,0.027131152954267972,1564.8843030635749,405.8725648920397,1688.9905942734833,282.3056116314973,25.810674115262927,14.157712125607423,0.0012706405,0.0035304574,3346.1672401428223,865.9408545943378,Türkü
Öldürme Beni-Neşet Ertaş,92.28515625,0.3332969,0.28414533,0.086352244,0.020952366,1.7388783,8.08447,0.109393310546875,0.03389858236059925,2578.757720568958,576.5072923607986,2799.636141602625,330.17797258933126,22.26380316794202,11.358998517216579,0.02743547,0.026665665,5966.48889541626,1326.6334755662724,Türkü
Çiçekler Ekiliyor-Neşet Ertaş,112.34714673913044,0.34127685,0.29890555,0.09503944,0.025600972,2.1953082,13.533501,0.08899917602539062,0.019776767974147427,1643.2390102033992,281.7577904972117,1606.3205557929293,175.92825723239332,26.712701006091706,16.14320053006849,0.00015682851,0.00018243701,3355.3356742858887,687.742078874488,Türkü
Ben Melamet Hırkasını-Neşet Ertaş,143.5546875,0.33243686,0.2883429,0.16686474,0.053735565,6.805176,39.754047,0.08924980163574218,0.0168378234096254,1745.9884606400324,303.4197409506395,1872.7231078450568,260.82187495262986,24.460527832400494,10.131306714921218,0.005979404,0.006962241,3448.5593032836914,803.5515055592525,Türkü
Zülüf Dökülmüş Yüze-Neşet Ertaş,112.34714673913044,0.22632211,0.30419263,0.14195558,0.094735555,6.3617053,51.643734,0.07545433044433594,0.043927746147706836,1641.3407416017392,509.1580655086529,1847.2256984351013,303.29192546988475,27.632026020516232,12.378878668673938,0.0026998832,0.008943522,3100.1756286621094,1126.9662446972218,Türkü
Vay Vay Dünya-Neşet Ertaş,89.10290948275862,0.39703023,0.2824499,0.13559772,0.04272915,3.6699252,19.476936,0.1593761444091797,0.04021459063637146,2289.043490863078,346.61458771500435,1880.588110722522,184.1184094994776,24.845130063758415,12.835977042200886,0.008488548,0.009634441,4159.121360778809,380.7515250044174,Türkü
Seher Vakti Çaldım Yarin Kapısını-Neşet Ertaş,112.34714673913044,0.2862353,0.29787078,0.1289415,0.07689901,5.140067,46.49636,0.06294136047363282,0.020749005188943806,1347.958692469263,339.6745935985512,1588.6945031010757,259.695703281682,26.670053108667922,12.64163956652061,0.0013471954,0.0020256194,2610.2616119384766,736.7412385519684,Türkü
Ayaş Yolları-Neşet Ertaş,107.666015625,0.32114202,0.29553026,0.29023036,0.07668856,20.686342,115.805595,0.07286643981933594,0.023015462399082635,1401.535718541036,289.9202326543428,1560.27335332756,173.1322910261699,25.06089365690051,11.144499357244408,0.0009473519,0.0006773746,2982.096290588379,1021.7427104418638,Türkü
Açma Zülüflerin-Neşet Ertaş,151.99908088235293,0.3022121,0.29399005,0.106062815,0.060057197,3.387415,23.72737,0.07245903015136719,0.04242019362935127,1375.0586159165302,641.0916713626456,1593.8186697485519,486.6956806496166,27.98025399476678,11.711508006072775,0.0015569326,0.0045683566,2486.8157958984375,1405.4791254368447,Türkü
Sanki Sam Yelisin Estin Bağıma-Neşet Ertaş,172.265625,0.23151442,0.2963146,0.1307579,0.0647121,4.6360974,39.75379,0.0901153564453125,0.05204429863431212,2163.881882272358,687.4954290637965,2382.9136433228864,376.4189796789792,26.018194483285203,11.517092133430042,0.0059690713,0.010524472,4814.908332824707,1491.1093534749418,Türkü
Ahirim Sensin - Remix-Onur Koç,103.359375,0.5735619,0.25428787,0.15204345,0.03776515,5.378996,36.216118,0.07707405090332031,0.05270204841229351,2193.5532009842764,628.9285717595882,2320.600992497465,430.42034321874195,21.867341518282664,12.023409218933644,0.014944981,0.024228644,4700.168323516846,1320.0181425819155,Türkü
Niye Çattın Kaşlarını-Neşet Ertaş,129.19921875,0.31088033,0.29393736,0.05646689,0.019825382,0.6968459,3.6084864,0.15359992980957032,0.05161447153284596,2579.181114557522,470.2693115603268,2280.950739901816,241.50170470904263,27.639173350410548,14.110441287382386,0.008398687,0.008422258,5495.51736831665,840.0004555064507,Türkü
Aldın Aklımı Baştan-Neşet Ertaş,151.99908088235293,0.27573192,0.30712968,0.115085244,0.07179899,3.5994084,35.930664,0.12601814270019532,0.06363864704201132,2090.2631995402508,709.1371487046994,1724.8305225150812,308.1677073025232,25.490413139255093,11.76351551714789,0.005215551,0.015729785,3765.0637435913086,1123.084295419766,Türkü
Şâd Olup Gülmedim-Neşet Ertaş,143.5546875,0.2171211,0.30040544,0.13384855,0.10903448,6.28392,62.752113,0.08629989624023438,0.03531668645033013,2350.398066945363,481.30257567043054,2352.2824861310764,365.5965571992069,27.520081960054423,16.544652230597187,0.0049054865,0.0077229897,5045.860347747803,1046.7545896670174,Türkü
Aslı Bozuk Deme-Neşet Ertaş,129.19921875,0.40757737,0.28401187,0.08540574,0.037310697,1.2993942,4.7329936,0.17213859558105468,0.07376925726187582,2580.7866135776508,739.8475618153351,2088.9743153217823,329.508381223378,23.760098113379534,13.09206810987192,0.02483262,0.027807178,4685.111904144287,1197.3236279629537,Türkü
Söyle (feat. Neset Ertas)-Allame,172.265625,0.49303773,0.28231844,0.25666738,0.055707343,14.895032,74.50985,0.09577102661132812,0.054019105036369086,2486.2140747240774,727.1517594862204,2499.4468332474194,389.3642303404338,21.88570525162737,11.945566612976295,0.022700861,0.029461788,5172.174453735352,1465.9489725678866,Türkü
Iki Büyük Nimetim Var-Neşet Ertaş,99.38401442307692,0.24538516,0.3013911,0.14885834,0.10354711,7.4895973,83.33506,0.07745819091796875,0.04018448006081822,2127.489161090006,552.2298316411946,2391.866684158409,273.53488225220724,24.83120254558027,12.179090678623407,0.00651405,0.010453811,4898.997173309326,1053.0619311163875,Türkü
Hapishanelere Güneş Doğmuyor-Neşet Ertaş,143.5546875,0.26026383,0.29510128,0.12329121,0.071199805,4.288414,35.794678,0.10383758544921876,0.05369880103496642,2328.628782181687,655.8008949375853,2465.1563160831365,344.23688560007275,26.92154162041961,11.506112968627093,0.008635914,0.011766633,5112.428226470947,1405.944064376286,Türkü
Bir Çift Durna Gördüm-Neşet Ertaş,143.5546875,0.24148253,0.29409394,0.10794232,0.0698984,3.6383865,33.8413,0.0992950439453125,0.05729585616912248,2163.0879802117593,748.6977542276205,2235.4859423751077,434.6154107281798,26.33600106202121,11.272198704105191,0.008671945,0.014500465,4450.240173339844,1573.683368217726,Türkü
Tatlı Dili Güler Yüze-Neşet Ertaş,135.99917763157896,0.4849216,0.25921386,0.16129957,0.027963055,4.9308476,15.883418,0.173858642578125,0.03450252924421116,2946.14218172036,348.6683845924827,2627.5783168619855,206.24627249452516,22.026584042861984,11.84301604087323,0.0479455,0.02921593,6051.301116943359,796.8565832192908,Türkü
Ne Güzel Yaratmis-Neşet Ertaş,135.99917763157896,0.2758922,0.3025078,0.1916389,0.08090505,10.045604,79.43653,0.060844802856445314,0.026241420992907955,1493.8820585154158,464.6758701889849,1848.6785330934767,397.8086777968571,24.122166317483142,9.87824576280444,0.0035761795,0.004620873,2960.6892585754395,1108.8636267105965,Türkü
"Bir Ayrılık, Bir Yoksulluk-Neşet Ertaş",103.359375,0.2530409,0.2989893,0.07657144,0.043590534,1.4958872,18.374056,0.12382926940917968,0.07086661940137717,2689.059790881547,896.0361516988448,2390.3854851240744,404.8414223394246,26.5583254440728,13.771180985464422,0.00861272,0.015641136,5537.372531890869,1613.64822182188,Türkü
Mihriban-Musa Eroğlu,112.34714673913044,0.28483537,0.29920936,0.12828897,0.051228747,4.2039785,29.198893,0.08626518249511719,0.04078453570149652,2093.351269999155,563.1425001907395,2499.3776589951085,345.6107301111402,24.90362374321966,11.501291940272264,0.008999873,0.014365976,4742.351531982422,1315.074339495515,Türkü
Telli Turnam-Musa Eroğlu,123.046875,0.29352957,0.2952216,0.2711255,0.07107341,17.189613,90.03354,0.0903411865234375,0.04188414035774229,2152.928889793337,663.8650762712477,2500.654356165561,388.49029817715456,25.017867200543918,11.121290504130776,0.008372247,0.011705161,4725.4193687438965,1406.8464825624274,Türkü
Halil İbrahim-Musa Eroğlu,112.34714673913044,0.27787873,0.29363078,0.0816981,0.023846745,1.6208372,9.917894,0.08749580383300781,0.04372273793249261,2116.3550111192135,648.528151661903,2458.771018494217,394.05620337972283,25.133226175253967,11.242918564716812,0.009984955,0.017217027,4756.482696533203,1525.1911240670445,Türkü
Candan İleri-Musa Eroğlu,129.19921875,0.28053236,0.2885981,0.21580258,0.04397582,11.163241,52.39049,0.07332000732421876,0.021830337295485242,1750.1108161037023,397.13168588128786,2240.56293512677,328.99486438665093,24.805087824974,12.315286132622733,0.004417741,0.0044845236,3880.846767425537,1188.1422855800272,Türkü
Felek Çakmağını Üstüme Çaktı-Musa Eroğlu,129.19921875,0.29237312,0.2999847,0.13004163,0.053450823,4.334629,32.133743,0.09560623168945312,0.04991670166231651,2260.988244016662,633.6714241912055,2532.191112536071,296.462215945439,25.00076630521924,11.215191376596286,0.0108785685,0.015480798,4999.496669769287,1144.9699142992654,Türkü
Yine Karlar Yağdı Gönül Dağıma-Musa Eroğlu,117.45383522727273,0.2851968,0.2970362,0.24946003,0.06396841,15.045072,82.82647,0.08074760437011719,0.04241950984474574,2088.7957308402442,561.7223448026242,2528.3355073015646,299.46524528196915,24.645805922295967,10.952569584218171,0.007759844,0.0125060305,4672.065811157227,1123.3627770644184,Türkü
Yolun Sonu-Musa Eroğlu,143.5546875,0.36654574,0.2775131,0.042183746,0.011139211,0.3665755,1.3398774,0.15544357299804687,0.044829930867926894,2783.8677266381083,620.2726510621598,2720.2659249955313,300.07796801399564,24.94839690120714,12.071115087953478,0.025062338,0.03153601,5974.950771331787,1291.6433506357018,Türkü
Beni Derde Salan Gelsin-Musa Eroğlu,95.703125,0.30957726,0.2942858,0.15825813,0.042668894,6.017653,31.621595,0.08114471435546874,0.05496876540812042,2060.9061000946476,788.350553068254,2394.181884336962,387.8952872074985,24.142469012703625,10.991749084133225,0.00732145,0.010867337,4634.2144775390625,1468.5440411365691,Türkü
Zamansız Yağmur-Musa Eroğlu,117.45383522727273,0.30392215,0.2986696,0.21537581,0.07826755,12.070885,84.856224,0.0682708740234375,0.055058054868937244,1852.5043499824321,865.2072918517455,2340.958891778696,513.346518255629,25.41633210074839,11.734632164004987,0.007198365,0.01634523,4155.210056304932,1907.841094768441,Türkü
Yare Söyleme-Musa Eroğlu,172.265625,0.24510358,0.30446467,0.15681745,0.079984695,6.5835304,49.7061,0.07765769958496094,0.06702927521584195,1925.548965752402,869.4497205122507,2162.799928932018,451.43200697848374,25.856170903107664,10.604996465719616,0.008177591,0.026016174,3884.47208404541,1720.6509347971323,Türkü
Yolun Sonu Görünüyor (feat. Musa Eroglu)-Cem Adrian,135.99917763157896,0.23365854,0.3074482,0.18169631,0.083609916,9.049624,74.332855,0.06803321838378906,0.045654051849847534,2065.5486957378184,764.350336055585,2409.9424305161956,397.47622498123246,26.467698799954288,10.750301221242584,0.0053947875,0.013417317,4445.353145599365,1606.3727377039618,Türkü
Gitme Turnam-Musa Eroğlu,129.19921875,0.34013194,0.2875039,0.18522501,0.0500946,7.9581046,38.91559,0.10062294006347657,0.0377879384589623,2193.6846580507936,563.2926185246505,2517.4356268933334,356.2484331383845,25.474964520838874,11.978368932953563,0.00812753,0.010394222,4878.717269897461,1310.6809403573075,Türkü
Firari-Musa Eroğlu,89.10290948275862,0.30439278,0.29999927,0.23779783,0.06484886,13.775343,82.39824,0.07845115661621094,0.05662084083776771,2153.1228008601306,645.5488139822706,2546.18595923123,287.64285292722167,23.35224185726226,11.482076892946536,0.010497985,0.014227917,4835.078887939453,1357.3699476552472,Türkü
Sultanım-Musa Eroğlu,89.10290948275862,0.42497265,0.29686233,0.14519572,0.05963301,5.521852,47.91205,0.09713554382324219,0.05480875699511391,2365.351131440532,720.4895367714084,2664.7671598829643,352.7821975744682,22.859740060101277,10.905133118151316,0.017579045,0.023567744,5349.310283660889,1404.5396121503115,Türkü
Pınar Başından Bulanır-Musa Eroğlu,117.45383522727273,0.2525167,0.30254582,0.24221173,0.061872076,14.155169,88.612,0.07421531677246093,0.04215605264992616,1965.8358975973492,579.0273257041886,2351.5805447378616,342.83218907162706,24.2767908292966,11.47262732228519,0.0074732406,0.015967833,4146.891174316406,1279.5204768786434,Türkü
Hasret Bitiren Yollar-Musa Eroğlu,99.38401442307692,0.29595757,0.30383444,0.23569861,0.07027441,13.449779,78.463486,0.08440208435058594,0.04071650255422026,2186.94094177654,651.4432271592738,2566.808096536526,354.7591271094265,24.630895925031886,11.19701895655719,0.007901956,0.01019803,4893.967151641846,1295.213550240526,Türkü
Turnaların Göçü-Musa Eroğlu,117.45383522727273,0.28999594,0.29706234,0.20916319,0.04558279,10.362785,54.690903,0.08018379211425782,0.04571633240906492,2044.9787657752477,706.8131616446387,2498.269754267574,425.83916794169266,25.342772592157953,11.481056094402081,0.006302783,0.008847708,4696.534595489502,1594.0915335173258,Türkü
Dağlar Dağımdır Bemim-Güler Duman,86.1328125,0.30743858,0.2958467,0.16316423,0.047548402,6.67202,41.344166,0.06768417358398438,0.03082658021612979,1843.1737622213434,460.97418608856105,2321.9959616653923,267.1183948812053,24.350136461231145,10.55859163826307,0.0038948425,0.0056643263,4251.436557769775,1049.6157153637816,Türkü
Bi Acayip Sevda Düştü Serime-Musa Eroğlu,161.4990234375,0.2676827,0.3012114,0.13799122,0.07595488,5.50912,45.3971,0.080242919921875,0.052142163231404984,2085.3783078223564,607.6181838434159,2479.90458102271,298.6656189983061,25.304666938573686,11.716664702378152,0.007907619,0.01621198,4680.409927368164,1234.7106918367558,Türkü
Benim Gibi-Musa Eroğlu,135.99917763157896,0.26977295,0.30263004,0.26473847,0.06672877,16.88753,93.46556,0.0724365234375,0.031475715866310684,2006.6174471718157,534.8675447934532,2465.8833014838992,331.19908456481704,24.831605441418542,11.414137991032842,0.0062896116,0.008793464,4493.508453369141,1226.3471834142422,Türkü
Harmana Sererler Sarı Samanı-Musa Eroğlu,92.28515625,0.26581463,0.3009461,0.16482818,0.050458983,6.7029715,44.000824,0.09464950561523437,0.05960381632236761,2339.244804263464,628.5868135003961,2556.8807649201626,250.9283161301787,23.96417303399538,10.676966666414803,0.010772515,0.01468448,5248.095817565918,957.7459699704741,Türkü
Çoban Yıldızı-Musa Eroğlu,135.99917763157896,0.25706187,0.2977811,0.2503665,0.0607126,15.379102,96.94413,0.07023887634277344,0.03644733123671884,1847.970062395859,543.113682187266,2390.916832096051,354.39095988411043,24.818011301476854,11.998845654606784,0.0056754462,0.013434725,4146.066856384277,1414.6025076315655,Türkü
Nalın Dilber-Musa Eroğlu,83.35433467741936,0.3279972,0.29084912,0.197303,0.056406833,9.084276,55.230946,0.10963859558105468,0.04083926561213816,2237.319680320024,539.6750214052728,2371.9656086646783,346.9226230119949,23.833952865323454,12.633739630939514,0.013434885,0.017913,4845.786609649658,1133.1776077608085,Türkü
Yürü Bre Yalan Dünya-Güler Duman,129.19921875,0.25472033,0.30946976,0.18860927,0.07429954,9.558139,75.81467,0.057289505004882814,0.03876513912792446,1792.533643866455,633.0230382989079,2262.4226607253395,340.84225073859085,24.369386476521612,10.561203084125564,0.0046652234,0.010183053,4117.695178985596,1329.3987059520578,Türkü
Yollarına Kar Mı Yağdı-Musa Eroğlu,112.34714673913044,0.2719495,0.29330006,0.18039049,0.06395177,8.35383,57.33562,0.06977653503417969,0.03480907466311549,1678.865396852541,597.6003100820873,2093.2879334220706,402.6506792375424,25.52516561627303,11.8051185332389,0.0038061268,0.0078155715,3429.667282104492,1404.498272941544,Türkü
Mevlam Bir Çok Dert Vermiş-Arif Sağ,107.666015625,0.37856477,0.2751947,0.1711229,0.056390055,5.448468,27.353218,0.19475212097167968,0.05025947176186695,2769.0258319764635,295.35115553208175,2120.752426468287,122.92637132427383,25.923452967627927,13.163379196683895,0.010069267,0.008091659,4902.243976593018,303.41095673894904,Türkü
Mihriban-Sibel Can,123.046875,0.30914015,0.30457267,0.22639394,0.067800626,12.689833,79.48482,0.06540336608886718,0.052330201232503856,1798.3407630441798,786.0104351706001,2367.5715357673093,450.2858983301114,23.99254599371994,11.245984443982065,0.008017178,0.019862663,3869.3567848205566,1850.2967246462483,Türkü
Bu Bağı Alemde-Güler Duman,92.28515625,0.2696582,0.30372256,0.187272,0.061983664,8.418318,51.81954,0.08878440856933593,0.05892220026280064,2075.481566665374,735.0578761346507,2421.6765221536784,400.50537851096,25.027545589609716,10.185073040050883,0.0060899733,0.012624328,4571.843891143799,1391.185554759375,Türkü
Demiri toz ederler-Musa Eroğlu,83.35433467741936,0.3127024,0.3012391,0.19359073,0.07338141,9.571085,64.934906,0.11017112731933594,0.0471880240516243,2285.8641108660613,480.2635345132538,2277.8424677770213,237.11731694794813,25.282897530020104,15.132842322240009,0.007131403,0.0075849975,5040.670509338379,936.1539209924897,Türkü
Hey Erenler Pazarım Var-Musa Eroğlu,92.28515625,0.35888293,0.2872095,0.11789348,0.046339232,3.4340177,21.26145,0.11913490295410156,0.03895393262844064,2436.9925035205033,509.08519987787406,2719.292963742698,365.15556763614427,24.542483343469335,12.051415549531768,0.013610052,0.012093023,5610.248966217041,1412.462906793264,Türkü
Yağmur Yağar-Musa Eroğlu,112.34714673913044,0.2664005,0.30120388,0.08263308,0.036167793,1.7722048,13.742432,0.086474609375,0.06234326558414883,2209.5995037722632,677.3822589954392,2462.680212783302,263.3755538191415,25.163671302206662,10.447477834486929,0.008385403,0.016518643,4912.707767486572,1159.553425067768,Türkü
Niye Böyle Dargın Bakarsın-Güler Duman,112.34714673913044,0.2496968,0.3137449,0.19302931,0.051107153,9.412714,58.277393,0.045425796508789064,0.03322257338148193,1531.7959139660604,694.2263383651314,2242.725086734499,451.2251396316901,24.795079383272668,10.549558159764493,0.0022994573,0.0050699576,3491.12943649292,1762.0830605085416,Türkü
Böyle Söyle-Musa Eroğlu,161.4990234375,0.3348959,0.30149645,0.23951328,0.07749182,14.4487505,80.33361,0.07427940368652344,0.04080018557861652,2049.588739503146,695.3335163741982,2516.6938062870368,407.8267541171343,23.927776937088897,11.728797640783531,0.008431037,0.013607803,4768.1745529174805,1550.7353206785185,Türkü
